Sr.No,Sample ID,Unnamed: 2,Date,Location,Kit used,CtN,CtE,CtRdRp,PCR_Result
973,SSBS/S/2022/973,S/973,21/06/2022,Baner/Balewadi,Genepath,36,39,36,Negative
974,SSBS/S/2022/974,S/974,21/06/2022,"Baner, Mahalunge Bridge",Genepath,36,39,37,Negative
975,SSBS/S/2022/975,S/975,22/06/2023,Dattawadi under rajaram bridge,Genepath,27,31,30,Positive
976,SSBS/S/2022/976,S/976,22/06/2024,"Vitthalwadi hingne, off sinhagad road",Genepath,28,32,31,Positive
977,SSBS/S/2022/977,S/977,22/06/2025,Shivajinagar Juna bazaar,Genepath,30,33,33,Positive
978,SSBS/S/2022/978,S/978,23/06/2026,"Chinchwad, Aditya birla hospital",Genepath,0,0,0,Negative
979,SSBS/S/2022/979,S/979,23/06/2027,"Shastrinagar, pimpri",Genepath,32,35,33,Positive
980,SSBS/S/2022/980,S/980,23/06/2028,kasarwadi pimple gurav road,Genepath,35,37,35,Negative
981,SSBS/S/2022/981,S/981,23/06/2029,"Pimple gurav, 60 feet road",Genepath,37,38,36,Negative
982,SSBS/S/2022/982,S/982,23/06/2030,Dapodi / Old sangvi Bridge,Genepath,31,33,34,Positive
983,SSBS/S/2022/983,S/983,24/06/2031,Rahatni new DP road,Genepath,30,33,32,Positive
984,SSBS/S/2022/984,S/984,24/06/2032,Kalewadi Adarsh Nagar,Genepath,0,37,0,Negative
985,SSBS/S/2022/985,S/985,24/06/2033,"Phugewadi/Dapodi, sai service",Genepath,32,34,33,Positive
986,SSBS/S/2022/986,S/986,24/06/2034,"Harris Bridge, Dapodi",Genepath,33,39,34,Positive
987,SSBS/S/2022/987,S/987,24/06/2035,"Wolf Colony, Pimpri",Genepath,33,37,34,Positive
988,SSBS/S/2022/988,S/988,27/06/2022,Shivajinagar Vaidhawadi,Genepath,28.7,33,32.4,Positive
989,SSBS/S/2022/989,S/989,27/06/2022,Shivajinagar Chaturshringi,Genepath,30.2,33.2,32.1,Positive
990,SSBS/S/2022/990,S/990,27/06/2022,Sanjeevan hospital Kothrud,Genepath,32.8,36.9,34.9,Positive
991,SSBS/S/2022/991,S/991,27/06/2022,Karve road Kothrud,Genepath,0,0,0,Negative
992,SSBS/S/2022/992,S/992,27/06/2022,Warje Mumbai/Bangalore Highway,Genepath,28.3,32.4,31.2,Positive
993,SSBS/S/2022/993,S/993,27/06/2022,Kothrud Bus depot,Genepath,27.7,31.4,30.7,Positive
994,SSBS/S/2022/994,S/994,28/06/2022,Jai bhavani nagar pashan,Genepath,0,0,0,Negative
995,SSBS/S/2022/995,S/995,28/06/2022,Someshwarwadi,Genepath,30.5,34.1,33.2,Positive
996,SSBS/S/2022/996,S/996,28/06/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,28.8,32.7,31.8,Positive
997,SSBS/S/2022/997,S/997,28/06/2022,"DP road, Botanical Garden, Aundh",Genepath,31.8,34.5,33.2,Positive
998,SSBS/S/2022/998,S/998,28/06/2022,Baner/Balewadi,Genepath,27.9,32.2,31.4,Positive
999,SSBS/S/2022/999,S/999,28/06/2022,"Baner, Mahalunge Bridge",Genepath,31.9,35.5,34.3,Positive
1000,SSBS/S/2022/1000,S/1000,29/06/2022,"Vishrantwadi, shantinagar",Genepath,28.8,32.5,32,Positive
1001,SSBS/S/2022/1001,S/1001,29/06/2022,RTO office Yerwada,Genepath,38.6,0,38.9,Negative
1002,SSBS/S/2022/1002,S/1002,29/06/2022,Shivajinagar Juna bazaar,Genepath,29.2,33,31.9,Positive
1003,SSBS/S/2022/1003,S/1003,29/06/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,33.8,38.7,35,Positive
1004,SSBS/S/2022/1004,S/1004,29/06/2022,Dattawadi under rajaram bridge,Genepath,36.5,39.9,37.2,Negative
1005,SSBS/S/2022/1005,S/1005,30/06/2022,Dapodi / Old sangvi Bridge,Genepath,34.4,37.1,36.6,Negative
1006,SSBS/S/2022/1006,S/1006,30/06/2022,"Pimple gurav, 60 feet road",Genepath,40,0,37.8,Negative
1007,SSBS/S/2022/1007,S/1007,30/06/2022,kasarwadi pimple gurav road,Genepath,32.1,32.8,33.6,Positive
1008,SSBS/S/2022/1008,S/1008,30/06/2022,"Shastrinagar, pimpri",Genepath,35.9,39,36.5,Negative
1009,SSBS/S/2022/1009,S/1009,30/06/2022,"Chinchwad, Aditya birla hospital",Genepath,0,0,0,Negative
1010,SSBS/M/2022/1010,S/1010,7/1/2022,Kalewadi Adarsh Nagar,Genepath,0,0,0,Negative
1011,SSBS/M/2022/1011,S/1011,7/1/2022,Rahatni new DP road,Genepath,0,0,39.2,Negative
1012,SSBS/M/2022/1012,S/1012,7/1/2022,"Wolf Colony, Pimpri",Genepath,29.2,33.4,32.4,Positive
1013,SSBS/M/2022/1013,S/1013,7/1/2022,"Phugewadi/Dapodi, sai service",Genepath,33.1,0,0,Negative
1014,SSBS/M/2022/1014,S/1014,7/1/2022,"Harris Bridge, Dapodi",Genepath,34.2,0,34.9,Positive
1015,SSBS/M/2022/1015,S/1015,7/4/2022,Shivajinagar Vaidhawadi,Genepath,28.2,33.4,32.3,Positive
1016,SSBS/M/2022/1016,S/1016,7/4/2022,Shivajinagar Chaturshringi,Genepath,26.5,31,30.1,Positive
1017,SSBS/M/2022/1017,S/1017,7/4/2022,Sanjeevan hospital Kothrud,Genepath,29,33,32.3,Positive
1018,SSBS/M/2022/1018,S/1018,7/4/2022,Karve road Kothrud,Genepath,0,0,0,Negative
1019,SSBS/M/2022/1019,S/1019,7/4/2022,Warje Mumbai/Bangalore Highway,Genepath,27.8,32,31.1,Positive
1020,SSBS/M/2022/1020,S/1020,7/4/2022,Kothrud Bus depot,Genepath,27.6,32.5,30.9,Positive
1021,SSBS/M/2022/1021,S/1021,7/5/2022,Jai bhavani nagar pashan,Genepath,0,39.8,0,Negative
1022,SSBS/M/2022/1022,S/1022,7/5/2022,Someshwarwadi,Genepath,29.9,34.6,34,Positive
1023,SSBS/M/2022/1023,S/1023,7/5/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,31.6,35.2,34.5,Positive
1024,SSBS/M/2022/1024,S/1024,7/5/2022,"DP road, Botanical Garden, Aundh",Genepath,28.9,33,32.1,Positive
1025,SSBS/M/2022/1025,S/1025,7/5/2022,Baner/Balewadi,Genepath,29.2,34,33.2,Positive
1026,SSBS/M/2022/1026,S/1026,7/5/2022,"Baner, Mahalunge Bridge",Genepath,34.1,37.3,36.6,Negative
1027,SSBS/M/2022/1027,S/1027,7/6/2022,Dattawadi under rajaram bridge,Genepath,28.6,32.4,31.8,Positive
1028,SSBS/M/2022/1028,S/1028,7/6/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,28,32.2,31.3,Positive
1029,SSBS/M/2022/1029,S/1029,7/6/2022,Shivajinagar Juna bazaar,Genepath,27.6,31.2,30.3,Positive
1030,SSBS/M/2022/1030,S/1030,7/6/2022,RTO office Yerwada,Genepath,28,32.3,31.3,Positive
1031,SSBS/M/2022/1031,S/1031,7/6/2022,"Vishrantwadi, shantinagar",Genepath,30.4,34,33.3,Positive
1032,SSBS/M/2022/1032,S/1032,7/7/2022,"Chinchwad, Aditya birla hospital",Genepath,32.8,38.3,37.9,Negative
1033,SSBS/M/2022/1033,S/1033,7/7/2022,"Shastrinagar, pimpri",Genepath,0,34.2,33.5,Positive
1034,SSBS/M/2022/1034,S/1034,7/7/2022,kasarwadi pimple gurav road,Genepath,34.3,34.4,34.1,Positive
1035,SSBS/M/2022/1035,S/1035,7/7/2022,"Pimple gurav, 60 feet road",Genepath,29,33.9,32,Positive
1036,SSBS/M/2022/1036,S/1036,7/7/2022,Dapodi / Old sangvi Bridge,Genepath,34.7,36.1,36.1,Negative
1037,SSBS/M/2022/1037,S/1037,7/8/2022,Rahatni new DP road,Genepath,29,33.2,32.1,Positive
1038,SSBS/M/2022/1038,S/1038,7/8/2022,Kalewadi Adarsh Nagar,Genepath,29.1,32.4,32.9,Positive
1039,SSBS/M/2022/1039,S/1039,7/8/2022,"Wolf Colony, Pimpri",Genepath,29.8,33.7,32.9,Positive
1040,SSBS/M/2022/1040,S/1040,7/8/2022,"Phugewadi/Dapodi, sai service",Genepath,30.9,34.2,33.2,Positive
1041,SSBS/M/2022/1041,S/1041,7/8/2022,"Harris Bridge, Dapodi",Genepath,29.3,32.9,32,Positive
1042,SSBS/M/2022/1042,S/1042,7/11/2022,Shivajinagar Vaidhawadi,Genepath,29.6,32.9,31.9,Positive
1043,SSBS/M/2022/1043,S/1043,7/11/2022,Shivajinagar Chaturshringi,Genepath,29.3,32.3,31.2,Positive
1044,SSBS/M/2022/1044,S/1044,7/11/2022,Sanjeevan hospital Kothrud,Genepath,31.8,35.1,34.1,Positive
1045,SSBS/M/2022/1045,S/1045,7/11/2022,Karve road Kothrud,Genepath,40,0,40.2,Negative
1046,SSBS/M/2022/1046,S/1046,7/11/2022,Warje Mumbai/Bangalore Highway,Genepath,31.8,35.2,33.4,Positive
1047,SSBS/M/2022/1047,S/1047,7/11/2022,Kothrud Bus depot,Genepath,30,34.3,32.5,Positive
1048,SSBS/M/2022/1048,S/1048,7/12/2022,Jai bhavani nagar pashan,Genepath,0,0,0,Negative
1049,SSBS/M/2022/1049,S/1049,7/12/2022,Someshwarwadi,Genepath,31.1,34.2,33,Positive
1050,SSBS/M/2022/1050,S/1050,7/12/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,34.4,37.4,36.2,Negative
1051,SSBS/M/2022/1051,S/1051,7/12/2022,"DP road, Botanical Garden, Aundh",Genepath,35.4,39.6,38.1,Negative
1052,SSBS/M/2022/1052,S/1052,7/12/2022,Baner/Balewadi,Genepath,0,0,0,Negative
1053,SSBS/M/2022/1053,S/1053,7/12/2022,"Baner, Mahalunge Bridge",Genepath,0,0,0,Negative
1054,SSBS/M/2022/1054,S/1054,13/07/2022,Dattawadi under rajaram bridge,Genepath,0,0,0,Negative
1055,SSBS/M/2022/1055,S/1055,13/07/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,37.7,38.2,38.1,Negative
1056,SSBS/M/2022/1056,S/1056,13/07/2022,Shivajinagar Juna bazaar,Genepath,0,0,0,Negative
1057,SSBS/M/2022/1057,S/1057,13/07/2022,"Vishrantwadi, shantinagar",Genepath,0,34.6,0,Negative
1058,SSBS/M/2022/1058,S/1058,14/07/2022,"Chinchwad, Aditya birla hospital",Genepath,35.5,39.4,37.4,Negative
1059,SSBS/M/2022/1059,S/1059,14/07/2022,"Shastrinagar, pimpri",Genepath,38.7,0,39.4,Negative
1060,SSBS/M/2022/1060,S/1060,14/07/2022,kasarwadi pimple gurav road,Genepath,0,0,0,Negative
1061,SSBS/M/2022/1061,S/1061,14/07/2022,Dapodi / Old sangvi Bridge,Genepath,0,0,0,Negative
1062,SSBS/M/2022/1062,S/1062,15/07/2022,Rahatni new DP road,Genepath,0,0,0,Negative
1063,SSBS/M/2022/1063,S/1063,15/07/2022,"Phugewadi/Dapodi, sai service",Genepath,33.7,37,36.2,Negative
1064,SSBS/M/2022/1064,S/1064,15/07/2022,"Harris Bridge, Dapodi",Genepath,32,35.3,34.3,Positive
1065,SSBS/M/2022/1065,S/1065,18/07/2022,Shivajinagar Vaidhawadi,Genepath,28.9,32.6,32.1,Positive
1066,SSBS/M/2022/1066,S/1066,18/07/2022,Shivajinagar Chaturshringi,Genepath,0,34.3,33,Positive
1067,SSBS/M/2022/1067,S/1067,18/07/2022,Karve road Kothrud,Genepath,37.9,0,0,Negative
1068,SSBS/M/2022/1068,S/1068,18/07/2022,Warje Mumbai/Bangalore Highway,Genepath,30.4,33.6,0,Positive
1069,SSBS/M/2022/1069,S/1069,18/07/2022,Kothrud Bus depot,Genepath,25.3,29.7,28.9,Positive
1070,SSBS/M/2022/1070,S/1070,19/07/2022,"Baner, Mahalunge Bridge",Genepath,0,38.5,0,Negative
1071,SSBS/M/2022/1071,S/1071,19/07/2022,Baner/Balewadi,Genepath,30,34.8,34.1,Positive
1072,SSBS/M/2022/1072,S/1072,19/07/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,0,33.3,37.8,Negative
1073,SSBS/M/2022/1073,S/1073,19/07/2022,Someshwarwadi,Genepath,0,0,38.8,Negative
1074,SSBS/M/2022/1074,S/1074,19/07/2022,Jai bhavani nagar pashan,Genepath,0,0,0,Negative
1075,SSBS/M/2022/1075,S/1075,19/07/2022,"DP road, Botanical Garden, Aundh",Genepath,36.6,0,0,Negative
1076,SSBS/M/2022/1076,S/1076,20/07/2022,RTO office Yerwada,Genepath,30.1,33.5,32.1,Positive
1077,SSBS/M/2022/1077,S/1077,20/07/2022,"Vishrantwadi, shantinagar",Genepath,29.9,33.5,33.2,Positive
1078,SSBS/M/2022/1078,S/1078,20/07/2022,Shivajinagar Juna bazaar,Genepath,28.6,32.6,31.7,Positive
1079,SSBS/M/2022/1079,S/1079,20/07/2022,Dattawadi under rajaram bridge,Genepath,28.5,32.9,32,Positive
1080,SSBS/M/2022/1080,S/1080,20/07/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,0,0,0,Negative
1081,SSBS/M/2022/1081,S/1081,21/07/2022,"Chinchwad, Aditya birla hospital",Genepath,0,0,0,Negative
1082,SSBS/M/2022/1082,S/1082,21/07/2022,"Shastrinagar, pimpri",Genepath,32.5,36.5,35.2,Positive
1083,SSBS/M/2022/1083,S/1083,21/07/2022,kasarwadi pimple gurav road,Genepath,30.7,34.4,33.1,Positive
1084,SSBS/M/2022/1084,S/1084,21/07/2022,"Pimple gurav, 60 feet road",Genepath,29.8,0,32.7,Positive
1085,SSBS/M/2022/1085,S/1085,21/07/2022,Dapodi / Old sangvi Bridge,Genepath,36.9,0,0,Negative
1086,SSBS/M/2022/1086,S/1086,22/07/2022,Rahatni new DP road,Genepath,30.1,34.4,32.8,Positive
1087,SSBS/M/2022/1087,S/1087,22/07/2022,"Wolf Colony, Pimpri",Genepath,31.5,35.1,35.2,Positive
1088,SSBS/M/2022/1088,S/1088,22/07/2022,"Phugewadi/Dapodi, sai service",Genepath,0,32.6,0,Negative
1089,SSBS/M/2022/1089,S/1089,22/07/2022,"Harris Bridge, Dapodi",Genepath,33.3,38.1,36.5,Negative
1090,SSBS/M/2022/1090,S/1090,25/07/2022,Shivajinagar Vaidhawadi,Genepath,31.3,36.3,33.4,Positive
1091,SSBS/M/2022/1091,S/1091,25/07/2022,Shivajinagar Chaturshringi,Genepath,31.1,35.7,33.6,Positive
1092,SSBS/M/2022/1092,S/1092,25/07/2022,Sanjeevan hospital Kothrud,Genepath,36.7,0,37.1,Negative
1093,SSBS/M/2022/1093,S/1093,25/07/2022,Karve road Kothrud,Genepath,0,0,0,Negative
1094,SSBS/M/2022/1094,S/1094,25/07/2022,Warje Mumbai/Bangalore Highway,Genepath,0,0,0,Negative
1095,SSBS/M/2022/1095,S/1095,25/07/2022,Kothrud Bus depot,Genepath,30.4,37.2,34.4,Positive
1096,SSBS/M/2022/1096,S/1096,26/07/2022,"Baner, Mahalunge Bridge",Genepath,35.5,0,0,Negative
1097,SSBS/M/2022/1097,S/1097,26/07/2022,Baner/Balewadi,Genepath,28.9,33.3,32.1,Positive
1098,SSBS/M/2022/1098,S/1098,26/07/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,37,0,0,Negative
1099,SSBS/M/2022/1099,S/1099,26/07/2022,Someshwarwadi,Genepath,0,0,0,Negative
1100,SSBS/M/2022/1100,S/1100,26/07/2022,Jai bhavani nagar pashan,Genepath,0,0,0,Negative
1101,SSBS/M/2022/1101,S/1101,26/07/2022,"DP road, Botanical Garden, Aundh",Genepath,33.2,38.8,34.2,Positive
1102,SSBS/M/2022/1102,S/1102,27/07/2022,Dattawadi under rajaram bridge,Genepath,34.1,38.5,36.9,Negative
1103,SSBS/M/2022/1103,S/1103,27/07/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,0,0,34.4,Negative
1104,SSBS/M/2022/1104,S/1104,27/07/2022,Shivajinagar Juna bazaar,Genepath,28.6,33.5,31.7,Positive
1105,SSBS/M/2022/1105,S/1105,27/07/2022,RTO office Yerwada,Genepath,30.2,34.1,32.4,Positive
1106,SSBS/M/2022/1106,S/1106,27/07/2022,"Vishrantwadi, shantinagar",Genepath,31.1,35,33.5,Positive
1107,SSBS/M/2022/1107,S/1107,28/07/2022,"Chinchwad, Aditya birla hospital",Genepath,0,0,0,Negative
1108,SSBS/M/2022/1108,S/1108,28/07/2022,"Shastrinagar, pimpri",Genepath,0,34.8,33.1,Positive
1109,SSBS/M/2022/1109,S/1109,28/07/2022,kasarwadi pimple gurav road,Genepath,29.5,0,32.2,Positive
1110,SSBS/M/2022/1110,S/1110,28/07/2022,"Pimple gurav, 60 feet road",Genepath,0,0,0,Negative
1111,SSBS/M/2022/1111,S/1111,28/07/2022,Dapodi / Old sangvi Bridge,Genepath,31.7,0,34.6,Positive
1112,SSBS/M/2022/1112,S/1112,29/07/2022,"Harris Bridge, Dapodi",Genepath,30.8,34.5,33.5,Positive
1113,SSBS/M/2022/1113,S/1113,29/07/2022,"Phugewadi/Dapodi, sai service",Genepath,0,34.7,0,Negative
1114,SSBS/M/2022/1114,S/1114,29/07/2022,"Wolf Colony, Pimpri",Genepath,36.5,0,37,Negative
1115,SSBS/M/2022/1115,S/1115,29/07/2022,Rahatni new DP road,Genepath,34,40.1,36.2,Negative
1116,SSBS/M/2022/1116,S/1116,8/1/2022,Shivajinagar Vaidhawadi,Genepath,28.53,34.93,32.64,Positive
1117,SSBS/M/2022/1117,S/1117,8/1/2022,Shivajinagar Chaturshringi,Genepath,31.27,36.74,34.63,Positive
1118,SSBS/M/2022/1118,S/1118,8/1/2022,Sanjeevan hospital Kothrud,Genepath,32.26,35.43,35.7,Positive
1119,SSBS/M/2022/1119,S/1119,8/1/2022,Karve road Kothrud,Genepath,0,0,0,Negative
1120,SSBS/M/2022/1120,S/1120,8/1/2022,Warje Mumbai/Bangalore Highway,Genepath,29.05,33.95,33.09,Positive
1121,SSBS/M/2022/1121,S/1121,8/1/2022,Kothrud Bus depot,Genepath,25.27,30.09,29.46,Positive
1122,SSBS/M/2022/1122,S/1122,8/2/2022,"Baner, Mahalunge Bridge",Genepath,0,0,0,Negative
1123,SSBS/M/2022/1123,S/1123,8/2/2022,Baner/Balewadi,Genepath,28.16,33.59,32.37,Positive
1124,SSBS/M/2022/1124,S/1124,8/2/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,0,0,0,Negative
1125,SSBS/M/2022/1125,S/1125,8/2/2022,Someshwarwadi,Genepath,0,0,0,Negative
1126,SSBS/M/2022/1126,S/1126,8/2/2022,Jai bhavani nagar pashan,Genepath,0,0,0,Negative
1127,SSBS/M/2022/1127,S/1127,8/2/2022,"DP road, Botanical Garden, Aundh",Genepath,28.57,35.91,32.16,Positive
1128,SSBS/M/2022/1128,S/1128,8/3/2022,Dattawadi under rajaram bridge,Genepath,30.75,35.52,34.12,Positive
1129,SSBS/M/2022/1129,S/1129,8/3/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,29.96,33.32,34.25,Positive
1130,SSBS/M/2022/1130,S/1130,8/3/2022,Shivajinagar Juna bazaar,Genepath,29.8,34.13,33.43,Positive
1131,SSBS/M/2022/1131,S/1131,8/3/2022,RTO office Yerwada,Genepath,30.7,34.97,33.8,Positive
1132,SSBS/M/2022/1132,S/1132,8/3/2022,"Vishrantwadi, shantinagar",Genepath,30.09,35.42,33.64,Positive
1133,SSBS/M/2022/1133,S/1133,8/4/2022,"Chinchwad, Aditya birla hospital",Genepath,0,0,0,Negative
1134,SSBS/M/2022/1134,S/1134,8/4/2022,"Shastrinagar, pimpri",Genepath,31.57,38.73,35.33,Positive
1135,SSBS/M/2022/1135,S/1135,8/4/2022,kasarwadi pimple gurav road,Genepath,36.48,39.2,36.53,Negative
1136,SSBS/M/2022/1136,S/1136,8/4/2022,Dapodi / Old sangvi Bridge,Genepath,0,0,36.84,Negative
1137,SSBS/M/2022/1137,S/1137,8/4/2022,"Pimple gurav, 60 feet road",Genepath,28.36,33.93,32.83,Positive
1138,SSBS/M/2022/1138,S/1138,8/5/2022,Rahatni new DP road,Genepath,26.31,0,0,Negative
1139,SSBS/M/2022/1139,S/1139,8/5/2022,"Wolf Colony, Pimpri",Genepath,29.2,35.18,32.98,Positive
1140,SSBS/M/2022/1140,S/1140,8/5/2022,"Phugewadi/Dapodi, sai service",Genepath,0,0,0,Negative
1141,SSBS/M/2022/1141,S/1141,8/5/2022,"Harris Bridge, Dapodi",Genepath,33.1922,39.2232,36.7353,Negative
1142,SSBS/M/2022/1142,S/1142,8/8/2022,Shivajinagar Vaidhawadi,Genepath,31.27,37.03,36.59,Negative
1143,SSBS/M/2022/1143,S/1143,8/8/2022,Shivajinagar Chaturshringi,Genepath,30.42,37.39,34.57,Positive
1144,SSBS/M/2022/1144,S/1144,8/8/2022,Sanjeevan hospital Kothrud,Genepath,31.64,38.5,38.95,Negative
1145,SSBS/M/2022/1145,S/1145,8/8/2022,Karve road Kothrud,Genepath,32.99,37.37,36.25,Positive
1146,SSBS/M/2022/1146,S/1146,8/8/2022,Warje Mumbai/Bangalore Highway,Genepath,30.42,35.86,34.04,Positive
1147,SSBS/M/2022/1147,S/1147,8/8/2022,Kothrud Bus depot,Genepath,31.21,0,36.27,Negative
1148,SSBS/M/2022/1148,S/1148,8/9/2022,"Baner, Mahalunge Bridge",Genepath,24.9,27.87,0,Positive
1149,SSBS/M/2022/1149,S/1149,8/9/2022,Baner/Balewadi,Genepath,28.76,34.31,32.46,Positive
1150,SSBS/M/2022/1150,S/1150,8/9/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,33.1,36.15,34.64,Positive
1151,SSBS/M/2022/1151,S/1151,8/9/2022,Someshwarwadi,Genepath,37.7,0,38.99,Negative
1152,SSBS/M/2022/1152,S/1152,8/9/2022,Jai bhavani nagar pashan,Genepath,40.86,0,0,Negative
1153,SSBS/M/2022/1153,S/1153,8/9/2022,"DP road, Botanical Garden, Aundh",Genepath,28.87,36.59,32.34,Positive
1154,SSBS/M/2022/1154,S/1154,8/10/2022,"Vishrantwadi, shantinagar",Genepath,30.08,36.21,33.57,Positive
1155,SSBS/M/2022/1155,S/1155,8/10/2022,RTO office Yerwada,Genepath,30.96,36.77,33.79,Positive
1156,SSBS/M/2022/1156,S/1156,8/10/2022,Shivajinagar Juna bazaar,Genepath,28.53,33.59,32.4,Positive
1157,SSBS/M/2022/1157,S/1157,8/10/2022,Dattawadi under rajaram bridge,Genepath,32.3,32.89,33.4,Positive
1158,SSBS/M/2022/1158,S/1158,8/10/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,30.11,35.49,32.42,Positive
1159,SSBS/M/2022/1159,S/1159,8/12/2022,"Chinchwad, Aditya birla hospital",Genepath,40.72,0,35.87,Negative
1160,SSBS/M/2022/1160,S/1160,8/12/2022,"Shastrinagar, pimpri",Genepath,36.63,38.79,33.44,Negative
1161,SSBS/M/2022/1161,S/1161,8/12/2022,kasarwadi pimple gurav road,Genepath,38.37,37.13,34.25,Negative
1162,SSBS/M/2022/1162,S/1162,8/12/2022,Dapodi / Old sangvi Bridge,Genepath,29.81,0,0,Negative
1163,SSBS/M/2022/1163,S/1163,16/08/2022,"Baner, Mahalunge Bridge",Genepath,35.62,38.26,38.9,Negative
1164,SSBS/M/2022/1164,S/1164,16/08/2022,Baner/Balewadi,Genepath,31.56,34.32,31.43,Positive
1165,SSBS/M/2022/1165,S/1165,16/08/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,0,34.61,25.42,Positive
1166,SSBS/M/2022/1166,S/1166,16/08/2022,Someshwarwadi,Genepath,36.69,0,32.98,Negative
1167,SSBS/M/2022/1167,S/1167,16/08/2022,Jai bhavani nagar pashan,Genepath,0,39.69,33.05,Negative
1168,SSBS/M/2022/1168,S/1168,16/08/2022,"DP road, Botanical Garden, Aundh",Genepath,38.26,32.43,32.89,Positive
1169,SSBS/M/2022/1169,S/1169,17/08/2022,Dattawadi under rajaram bridge,Genepath,29.39,31.87,30.53,Positive
1170,SSBS/M/2022/1170,S/1170,17/08/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,29.34,34.62,30.89,Positive
1171,SSBS/M/2022/1171,S/1171,17/08/2022,Shivajinagar Juna bazaar,Genepath,32.77,0,32.55,Positive
1172,SSBS/M/2022/1172,S/1172,17/08/2022,"Vishrantwadi, shantinagar",Genepath,38.36,36.17,33.74,Negative
1173,SSBS/M/2022/1173,S/1173,18/08/2022,"Chinchwad, Aditya birla hospital",Genepath,0,37.79,39.61,Negative
1174,SSBS/M/2022/1174,S/1174,18/08/2022,"Shastrinagar, pimpri",Genepath,32.25,38.86,32.81,Positive
1175,SSBS/M/2022/1175,S/1175,18/08/2022,kasarwadi pimple gurav road,Genepath,31.06,36.38,33.22,Positive
1176,SSBS/M/2022/1176,S/1176,18/08/2022,Dapodi / Old sangvi Bridge,Genepath,19.31,37.96,37.58,Negative
1177,SSBS/M/2022/1177,S/1177,19/08/2022,Rahatni new DP road,Genepath,33.88,0,37.11,Negative
1178,SSBS/M/2022/1178,S/1178,19/08/2022,"Phugewadi/Dapodi, sai service",Genepath,33.87,0,0,Negative
1179,SSBS/M/2022/1179,S/1179,19/08/2022,"Harris Bridge, Dapodi",Genepath,0,0,0,Negative
1180,SSBS/M/2022/1180,S/1180,22/08/2022,Shivajinagar Vaidhawadi,Genepath,29.45,37.28,32.87,Positive
1181,SSBS/M/2022/1181,S/1181,22/08/2022,Shivajinagar Chaturshringi,Genepath,30.07,39.21,32.75,Positive
1182,SSBS/M/2022/1182,S/1182,22/08/2022,Sanjeevan hospital Kothrud,Genepath,26.72,35.61,30.46,Positive
1183,SSBS/M/2022/1183,S/1183,22/08/2022,Karve road Kothrud,Genepath,0,0,37.19,Negative
1184,SSBS/M/2022/1184,S/1184,22/08/2022,Warje Mumbai/Bangalore Highway,Genepath,28.19,34.65,31.85,Positive
1185,SSBS/M/2022/1185,S/1185,23/08/2022,"Baner, Mahalunge Bridge",Genepath,0,0,40.87,Negative
1186,SSBS/M/2022/1186,S/1186,23/08/2022,Baner/Balewadi,Genepath,34.77,0,36.53,Negative
1187,SSBS/M/2022/1187,S/1187,23/08/2022,"Pune/Mumbai Highway, Aundh/Sangvi",Genepath,0,0,0,Negative
1188,SSBS/M/2022/1188,S/1188,23/08/2022,Someshwarwadi,Genepath,0,0,0,Negative
1189,SSBS/M/2022/1189,S/1189,23/08/2022,Jai bhavani nagar pashan,Genepath,0,0,0,Negative
1190,SSBS/M/2022/1190,S/1190,23/08/2022,"DP road, Botanical Garden, Aundh",Genepath,28.34,32.77,33.98,Positive
1191,SSBS/M/2022/1191,S/1191,24/08/2022,Dapodi / Old sangvi Bridge,Genepath,29.85,38.12,0,Negative
1192,SSBS/M/2022/1192,S/1192,24/08/2022,kasarwadi pimple gurav road,Genepath,0,0,34.91,Negative
1193,SSBS/M/2022/1193,S/1193,24/08/2022,"Shastrinagar, pimpri",Genepath,32.88,0,35.73,Negative
1194,SSBS/M/2022/1194,S/1194,25/08/2022,"Chinchwad, Aditya birla hospital",Genepath,0,0,38.73,Negative
1195,SSBS/M/2022/1195,S/1195,25/08/2022,Dattawadi under rajaram bridge,Genepath,35.56,0,37.84,Negative
1196,SSBS/M/2022/1196,S/1196,25/08/2022,"Vitthalwadi hingne, off sinhagad road",Genepath,39.77,0,35.55,Negative
1197,SSBS/M/2022/1197,S/1197,25/08/2022,Shivajinagar Juna bazaar,Genepath,33.13,38.45,34.36,Positive
1198,SSBS/M/2022/1198,S/1198,26/08/2022,"Vishrantwadi, shantinagar",Genepath,29.57,35.24,32.45,Positive
